,loss,residual_loss,bound_loss,init_loss
0,0.35418057,0.13652396,0.059805896,0.1578507
1,0.16066468,0.01676864,0.048383996,0.095512055
2,0.12311415,0.004695371,0.030103125,0.088315666
3,0.1145755,0.0032600164,0.021630818,0.08968466
4,0.109449826,0.0021698219,0.022399643,0.08488036
5,0.10308496,0.00072158384,0.02363102,0.07873235
6,0.09924912,0.00033454804,0.020681478,0.078233086
7,0.09275108,0.0005992485,0.017493185,0.07465864
8,0.08478118,0.0013427053,0.01522255,0.06821592
9,0.076017596,0.0030590491,0.014595017,0.058363523
10,0.06557951,0.0045876577,0.0135764545,0.0474154
11,0.05854034,0.007203883,0.014063871,0.037272584
12,0.054882023,0.008734093,0.013547578,0.03260035
13,0.05219611,0.009813712,0.012724628,0.029657768
14,0.049914062,0.010386809,0.011160862,0.028366392
15,0.048346784,0.010269555,0.009919895,0.028157333
16,0.04701485,0.010085031,0.009510855,0.027418965
17,0.04566129,0.010076449,0.008624312,0.026960524
18,0.04440475,0.009651137,0.008338195,0.02641542
19,0.043355007,0.009783834,0.008201706,0.025369465
20,0.042530138,0.009763186,0.008270507,0.024496451
21,0.041775286,0.009630872,0.008353258,0.023791155
22,0.041085493,0.009497627,0.008278237,0.023309631
23,0.040453937,0.00932148,0.008342259,0.0227902
24,0.039834972,0.0091731595,0.008280442,0.02238137
25,0.03934934,0.009194141,0.008194408,0.021960793
26,0.038928628,0.00897902,0.0081124455,0.021837162
27,0.038486607,0.008884466,0.008030246,0.021571891
28,0.03809392,0.008929882,0.007934968,0.021229068
29,0.037790794,0.008867171,0.007881803,0.02104182
30,0.037455823,0.00877067,0.007807553,0.0208776
31,0.03700866,0.008701351,0.007624198,0.020683115
32,0.036352724,0.008545641,0.0073501747,0.020456905
33,0.03567684,0.008447651,0.0071127247,0.020116467
34,0.03530081,0.008424425,0.00702465,0.019851735
35,0.03498288,0.008270402,0.0070201713,0.019692304
36,0.034554068,0.008089883,0.0069684056,0.01949578
37,0.034130942,0.007976986,0.0068083205,0.019345634
38,0.033625986,0.0076895133,0.00663471,0.019301763
39,0.033004824,0.007479291,0.0064987508,0.019026784
40,0.032417785,0.007386873,0.0063753724,0.018655542
41,0.0317728,0.0072319037,0.006213538,0.01832736
42,0.0310152,0.007153435,0.005923293,0.017938474
43,0.030233726,0.0071970318,0.0055910046,0.017445689
44,0.029485835,0.007075276,0.005273917,0.017136639
45,0.02967265,0.0071627493,0.005513634,0.016996266
46,0.028799051,0.0067267977,0.0051870607,0.016885195
47,0.027807765,0.006840665,0.004912501,0.016054597
48,0.027571933,0.006869188,0.0049252314,0.015777515
49,0.027194284,0.006655175,0.004816823,0.015722284
50,0.026674135,0.0066449554,0.004647117,0.015382059
51,0.026409486,0.0065246033,0.0045890366,0.015295849
52,0.026375666,0.0064781983,0.0046607764,0.015236693
53,0.026123324,0.006445562,0.004619787,0.015057977
54,0.025711648,0.006404223,0.0044475663,0.014859862
55,0.025493294,0.0063400827,0.004392836,0.014760376
56,0.025561625,0.006309502,0.0045116767,0.0147404475
57,0.025033407,0.0060642273,0.004316274,0.014652905
58,0.024926374,0.0061989096,0.004358273,0.0143691925
59,0.02452907,0.0061043906,0.004201317,0.014223363
60,0.024364099,0.0060162046,0.004192401,0.014155495
61,0.024145981,0.0060095545,0.004144504,0.013991922
62,0.02437411,0.0060683507,0.004351182,0.013954576
63,0.023942098,0.0057716365,0.0042044013,0.01396606
64,0.023589158,0.005898816,0.0041467496,0.013543596
65,0.023276731,0.005783413,0.004032617,0.013460702
66,0.023070084,0.005689565,0.003975089,0.013405431
67,0.022801531,0.005671145,0.0039112223,0.013219163
68,0.023404425,0.0058329473,0.0042139622,0.013357517
69,0.023034891,0.0054985634,0.0041289143,0.013407414
70,0.02277791,0.0057767183,0.004103751,0.012897442
71,0.022333225,0.0053980555,0.004031412,0.012903758
72,0.021894226,0.005476412,0.0038323242,0.012585488
73,0.021660723,0.005307216,0.0037623215,0.012591186
74,0.021189498,0.0052325926,0.0036071434,0.012349763
75,0.021690488,0.0055588107,0.0038027186,0.012328957
76,0.022170523,0.005274385,0.0040228902,0.012873248
77,0.021455199,0.005483517,0.0038333812,0.012138301
78,0.021210054,0.005025993,0.0038216955,0.012362366
79,0.02067322,0.00511918,0.0036110021,0.011943038
80,0.020337509,0.0049782065,0.003525031,0.011834271
81,0.020113993,0.004911887,0.0035039485,0.0116981575
82,0.019995596,0.004940227,0.003460709,0.0115946615
83,0.019974945,0.004905068,0.0035090307,0.011560847
84,0.019921543,0.004830669,0.0035119792,0.011578895
85,0.020549286,0.0051913285,0.003686127,0.01167183
86,0.019974006,0.0049677263,0.0035573347,0.011448945
87,0.01965663,0.004915427,0.0034387454,0.011302457
88,0.019608093,0.0048380177,0.0034669533,0.011303122
89,0.019861715,0.0048743705,0.0035245183,0.011462825
90,0.019276334,0.004816295,0.0033794136,0.011080626
91,0.019816758,0.0050184373,0.0036198646,0.011178456
92,0.019597,0.0049532373,0.0036019336,0.011041828
93,0.019318275,0.004783712,0.0033124213,0.011222144
94,0.018461319,0.004519041,0.0031612534,0.010781024
95,0.018093519,0.004444311,0.0030437026,0.010605507
96,0.018707814,0.0048582344,0.0031794393,0.01067014
97,0.018305637,0.0046506715,0.0031158372,0.010539129
98,0.01843985,0.00468362,0.0031685925,0.010587636
99,0.01781041,0.004485253,0.002970752,0.010354404
100,0.017593661,0.0043533365,0.0029563175,0.0102840075
101,0.018901465,0.005113404,0.0032288823,0.010559179
102,0.018434444,0.004818675,0.0031807239,0.010435048
103,0.01933529,0.005376942,0.0033571115,0.010601237
104,0.018018737,0.0044925,0.0032693509,0.0102568865
105,0.01795426,0.004691969,0.0030658937,0.010196398
106,0.017260851,0.0042871367,0.0030703319,0.0099033825
107,0.016813686,0.0042251027,0.002850942,0.009737641
108,0.016397355,0.004054659,0.0027451217,0.009597576
109,0.01629092,0.004107339,0.0026681277,0.009515454
110,0.017651211,0.0049704458,0.002921481,0.0097592855
111,0.016724316,0.0043517775,0.002920077,0.009452465
112,0.017168386,0.004614791,0.0028867722,0.009666824
113,0.016511008,0.0043361178,0.0028190494,0.009355841
114,0.017076323,0.0047171,0.002856205,0.009503015
115,0.01636579,0.0043220664,0.0027708581,0.009272867
116,0.017286105,0.004983969,0.002850734,0.009451401
117,0.016759725,0.004577827,0.0028777067,0.009304193
118,0.015835807,0.004204081,0.0026511233,0.008980603
119,0.015579251,0.0040290863,0.0026523003,0.008897865
120,0.015525722,0.0041488972,0.0025591333,0.008817691
121,0.016103556,0.0044387914,0.0027807637,0.008884002
122,0.015854165,0.0043973713,0.0026649402,0.008791855
123,0.016119024,0.0045508635,0.0027055359,0.008862625
124,0.015811248,0.0044814777,0.0026279148,0.008701854
125,0.015546973,0.0042661247,0.0026963986,0.008584449
126,0.0151421735,0.004179749,0.0024932213,0.008469203
127,0.014798288,0.0039650183,0.0025009958,0.008332275
128,0.014681921,0.0039740372,0.0024996682,0.008208216
129,0.014699095,0.004043452,0.0024570152,0.008198627
130,0.015292029,0.004411073,0.002656921,0.008224034
131,0.014887146,0.0041350895,0.002526369,0.008225686
132,0.014288115,0.003959395,0.002411994,0.007916726
133,0.015428099,0.0047145416,0.0026036531,0.008109904
134,0.014470384,0.004016248,0.0024387527,0.008015385
135,0.014361802,0.004072433,0.002414549,0.007874819
136,0.015536803,0.004931901,0.0026642417,0.00794066
137,0.0149393985,0.004316792,0.002521585,0.008101022
138,0.014466264,0.0040992587,0.002481636,0.0078853695
139,0.014028822,0.003969638,0.0025071364,0.007552047
140,0.013580837,0.0038066078,0.002244421,0.0075298087
141,0.015744673,0.0053319894,0.0024922062,0.007920478
142,0.014274326,0.004172412,0.0024990262,0.007602889
143,0.013782072,0.0040496816,0.002274702,0.0074576885
144,0.013162444,0.0037711477,0.0021333566,0.007257939
145,0.013022599,0.0037282808,0.0021192972,0.007175021
146,0.014245219,0.0046088244,0.0022906982,0.007345695
147,0.013383648,0.0039258045,0.0021966365,0.007261207
148,0.01345031,0.0040929485,0.0021849258,0.007172434
149,0.014926739,0.005081723,0.0024526166,0.0073923995
150,0.013421704,0.0039818287,0.002216455,0.00722342
151,0.013475315,0.0042365664,0.0021258395,0.0071129096
152,0.012845881,0.0038687345,0.0020537477,0.0069234
153,0.01309212,0.0040843785,0.0020949622,0.0069127805
154,0.012784225,0.0039060113,0.0020080397,0.0068701743
155,0.013050425,0.004068932,0.0021514846,0.006830007
156,0.012714754,0.0038533763,0.0020270238,0.006834353
157,0.012668447,0.0039452184,0.0020616816,0.0066615473
158,0.012779453,0.0039532003,0.002057167,0.006769085
159,0.012829336,0.004038239,0.0020913938,0.0066997022
160,0.01239343,0.0038551807,0.0019689437,0.006569307
161,0.012777321,0.0041252794,0.0020339005,0.0066181407
162,0.012368966,0.0037703712,0.0019749447,0.00662365
163,0.012632023,0.0041262694,0.0019805816,0.0065251705
164,0.0123353675,0.003933186,0.001943063,0.0064591183
165,0.014086328,0.0050044716,0.0022325462,0.00684931
166,0.013212207,0.0043940386,0.0021696214,0.0066485475
167,0.013020397,0.0044088573,0.002090831,0.0065207086
168,0.013079089,0.0042282254,0.002197229,0.0066536344
169,0.012565602,0.0039924406,0.0020571041,0.0065160566
170,0.011952636,0.0038289877,0.0018899365,0.006233711
171,0.011966285,0.0037579483,0.0019402612,0.006268075
172,0.011976696,0.0038181872,0.0019162311,0.006242277
173,0.011804595,0.0037449717,0.0019350344,0.0061245877
174,0.01157317,0.0035895512,0.001819607,0.006164012
175,0.01155372,0.0037283562,0.0018168279,0.0060085356
176,0.012356856,0.004174642,0.0019385619,0.006243653
177,0.011638294,0.0036515696,0.0019096589,0.0060770647
178,0.012392185,0.004277387,0.00199263,0.0061221677
179,0.01202822,0.0040537477,0.001946629,0.0060278424
180,0.012223072,0.004017901,0.0020655114,0.00613966
181,0.011928122,0.0039352328,0.0019615274,0.0060313605
182,0.011668789,0.003950414,0.0018262743,0.0058921003
183,0.011782923,0.003921955,0.0018271628,0.0060338047
184,0.011237164,0.003672516,0.0017514393,0.0058132075
185,0.011273625,0.003755838,0.0017407379,0.0057770493
186,0.014004387,0.0055094254,0.0021603021,0.0063346582
187,0.012216938,0.0040184218,0.0020015165,0.0061969985
188,0.011792169,0.0041056112,0.0018367049,0.0058498546
189,0.011280055,0.003762385,0.0017558859,0.0057617836
190,0.011377596,0.0037887255,0.001814745,0.005774126
191,0.010920254,0.0034899935,0.0016914561,0.0057388046
192,0.011079566,0.0038116316,0.0016819536,0.005585981
193,0.011183095,0.0036623033,0.001734634,0.005786158
194,0.01121872,0.0038258068,0.0017567113,0.0056362036
195,0.011173029,0.0037953889,0.0017393242,0.0056383167
196,0.011139532,0.003749501,0.0017840419,0.0056059896
197,0.011256096,0.0036621455,0.0018651905,0.0057287603
198,0.011426506,0.0039951573,0.0017848086,0.00564654
199,0.011409278,0.0038331102,0.0018345607,0.0057416074
200,0.011930435,0.004336682,0.0018999135,0.0056938394
201,0.011842761,0.0042329715,0.0018296757,0.0057801143
202,0.011031576,0.0036282288,0.0017611416,0.005642206
203,0.010889555,0.003741062,0.0016875583,0.005460935
204,0.012174889,0.0046063415,0.001835017,0.005733531
205,0.011636558,0.0039738934,0.0019105788,0.0057520852
206,0.011294457,0.004020416,0.0017571873,0.0055168527
207,0.010835096,0.0036397132,0.0016818618,0.0055135214
208,0.011015804,0.0038951226,0.0017118765,0.0054088053
209,0.010845233,0.0036419376,0.0016784398,0.0055248556
210,0.010767683,0.0038327158,0.0016321243,0.005302843
211,0.0109378435,0.0037359626,0.0016786504,0.0055232295
212,0.011593982,0.0042855493,0.001830621,0.0054778117
213,0.011280009,0.0039883065,0.001830754,0.005460948
214,0.0114715425,0.0040443228,0.0018571826,0.005570037
215,0.01151299,0.004178148,0.0017588906,0.005575951
216,0.011324725,0.0041507296,0.0017406911,0.0054333047
217,0.011038441,0.0037102124,0.0018177065,0.0055105216
218,0.010565243,0.00365321,0.0016573769,0.0052546547
219,0.010330478,0.003469628,0.0016261494,0.0052346997
220,0.010116361,0.0034369666,0.0015526419,0.0051267524
221,0.0100647835,0.0033659048,0.0015370449,0.005161834
222,0.010260857,0.003588226,0.0015651694,0.0051074615
