,loss,bound_loss,residual_loss,u_loss,v_loss
2290,0.17662898,0.15241185,0.024217116,0.15228441,0.00012744436
2291,0.1766226,0.15240769,0.024214908,0.15228024,0.00012744784
2292,0.17661646,0.15240379,0.024212677,0.15227635,0.00012744841
2293,0.17661008,0.15239969,0.024210403,0.15227224,0.00012745222
2294,0.1766041,0.15239581,0.024208274,0.15226838,0.00012745497
2295,0.17659791,0.15239184,0.024206063,0.15226439,0.00012745633
2296,0.17659166,0.15238789,0.024203781,0.15226042,0.00012745716
2297,0.17658564,0.15238395,0.024201686,0.15225649,0.00012746018
2298,0.17657934,0.15238002,0.024199314,0.15225257,0.00012746328
2299,0.17657295,0.15237576,0.02419718,0.15224831,0.00012746394
2300,0.17656688,0.15237191,0.024194967,0.15224445,0.00012746493
2301,0.17656076,0.15236804,0.024192732,0.15224056,0.00012746727
2302,0.17655446,0.15236396,0.024190502,0.15223649,0.00012746929
2303,0.17654827,0.15235987,0.024188403,0.15223241,0.00012747038
2304,0.17654209,0.15235601,0.024186075,0.15222855,0.00012747466
2305,0.17653587,0.15235205,0.024183813,0.15222457,0.00012747347
2306,0.17652945,0.15234795,0.024181504,0.15222047,0.00012747638
2307,0.17652322,0.15234381,0.024179414,0.15221633,0.00012747924
2308,0.17651717,0.15234002,0.024177149,0.15221253,0.00012748069
2309,0.1765109,0.15233612,0.024174782,0.15220864,0.0001274808
2310,0.17650464,0.15233207,0.024172563,0.15220459,0.00012748364
2311,0.17649832,0.15232788,0.024170438,0.1522004,0.00012748531
2312,0.17649205,0.15232393,0.02416813,0.15219644,0.00012748479
2313,0.1764859,0.15231997,0.024165917,0.15219247,0.0001274884
2314,0.17647965,0.15231594,0.024163704,0.15218845,0.00012749
2315,0.17647353,0.15231201,0.024161499,0.15218452,0.00012749177
2316,0.17646718,0.15230794,0.02415924,0.15218045,0.00012749256
2317,0.17646068,0.1523037,0.024156993,0.1521762,0.00012749553
2318,0.17645466,0.15229991,0.024154752,0.15217242,0.00012749617
2319,0.17644832,0.15229587,0.02415244,0.15216838,0.0001274965
2320,0.17644212,0.15229183,0.024150278,0.15216433,0.00012749831
2321,0.17643563,0.1522876,0.024148015,0.15216012,0.00012750152
2322,0.17642966,0.15228383,0.024145825,0.15215632,0.00012750362
2323,0.17642346,0.15227987,0.024143588,0.15215237,0.0001275022
2324,0.17641692,0.15227564,0.0241413,0.15214811,0.00012750634
2325,0.17641075,0.15227167,0.02413907,0.15214416,0.00012750746
2326,0.17640436,0.15226762,0.024136735,0.15214011,0.00012750743
2327,0.17639822,0.15226361,0.02413459,0.15213612,0.00012751232
2328,0.17639177,0.15225948,0.024132287,0.15213199,0.00012751091
2329,0.17638561,0.15225561,0.024130007,0.1521281,0.00012751142
2330,0.17637937,0.15225154,0.02412783,0.15212402,0.00012751427
2331,0.17637298,0.15224732,0.024125647,0.1521198,0.00012751564
2332,0.17636684,0.1522434,0.024123417,0.1521159,0.00012751724
2333,0.1763603,0.1522393,0.024121001,0.15211178,0.00012751404
2334,0.1763542,0.15223536,0.02411883,0.15210783,0.00012751957
2335,0.17634766,0.15223108,0.024116572,0.15210357,0.0001275216
2336,0.17634168,0.15222728,0.024114393,0.15209976,0.00012752358
2337,0.1763353,0.15222326,0.02411205,0.15209574,0.00012752156
2338,0.17632894,0.15221915,0.024109814,0.15209161,0.00012752465
2339,0.17632253,0.15221497,0.024107542,0.15208745,0.00012752584
2340,0.17631629,0.15221104,0.024105253,0.1520835,0.00012752679
2341,0.17631009,0.15220702,0.024103057,0.1520795,0.0001275276
2342,0.17630365,0.1522029,0.024100747,0.15207538,0.00012752898
2343,0.17629756,0.15219896,0.024098594,0.15207143,0.00012753175
2344,0.17629126,0.152195,0.024096237,0.1520675,0.00012753162
2345,0.17628491,0.1521909,0.024094004,0.15206337,0.00012753112
2346,0.17627844,0.15218674,0.024091695,0.1520592,0.0001275349
2347,0.17627211,0.1521827,0.024089403,0.15205517,0.00012753523
2348,0.17626576,0.15217862,0.024087152,0.15205106,0.00012753555
2349,0.17625931,0.15217444,0.024084868,0.1520469,0.0001275359
2350,0.17625313,0.15217045,0.024082696,0.1520429,0.00012753741
2351,0.17624661,0.15216628,0.024080334,0.15203874,0.00012753867
2352,0.17624041,0.15216222,0.0240782,0.15203467,0.00012754425
2353,0.1762342,0.15215833,0.024075873,0.15203078,0.00012754262
2354,0.17622809,0.15215455,0.024073552,0.152027,0.00012754263
2355,0.17622149,0.15215021,0.024071282,0.15202267,0.00012754163
2356,0.17621489,0.15214589,0.024069,0.15201834,0.00012754602
2357,0.17620876,0.15214196,0.024066795,0.1520144,0.00012754707
2358,0.17620252,0.15213795,0.024064567,0.15201041,0.0001275483
2359,0.17619596,0.15213367,0.024062306,0.15200612,0.00012754844
2360,0.17618957,0.15212959,0.024059983,0.15200204,0.00012754835
2361,0.17618313,0.15212546,0.024057668,0.15199791,0.00012754899
2362,0.17617674,0.15212135,0.02405538,0.1519938,0.00012755179
2363,0.17617069,0.15211752,0.02405319,0.15198997,0.0001275506
2364,0.1761641,0.15211332,0.024050783,0.15198576,0.00012755347
2365,0.17615792,0.15210941,0.024048528,0.15198186,0.00012755489
2366,0.17615148,0.15210517,0.02404631,0.15197761,0.0001275534
2367,0.1761451,0.15210105,0.024044057,0.15197349,0.00012755676
2368,0.17613861,0.15209684,0.024041764,0.15196928,0.00012755457
2369,0.17613225,0.15209292,0.024039332,0.15196536,0.00012755662
2370,0.17612606,0.15208884,0.024037234,0.15196127,0.0001275584
2371,0.17611955,0.1520847,0.02403486,0.15195714,0.00012755876
2372,0.17611319,0.15208054,0.024032652,0.15195295,0.00012755812
2373,0.17610674,0.1520764,0.024030348,0.15194884,0.00012755863
2374,0.17610048,0.15207243,0.024028044,0.15194488,0.00012756046
2375,0.1760939,0.15206815,0.024025764,0.15194057,0.0001275627
2376,0.17608766,0.15206417,0.024023471,0.15193662,0.00012756187
2377,0.1760813,0.15206017,0.024021145,0.1519326,0.0001275615
2378,0.17607474,0.15205595,0.024018781,0.1519284,0.00012756229
2379,0.1760683,0.15205166,0.024016652,0.15192409,0.00012756346
2380,0.1760621,0.15204778,0.024014315,0.15192023,0.00012756539
2381,0.17605579,0.15204382,0.024011973,0.15191627,0.00012756456
2382,0.17604914,0.15203944,0.024009695,0.15191188,0.0001275655
2383,0.17604294,0.15203556,0.024007376,0.15190801,0.00012756557
2384,0.17603622,0.15203115,0.02400506,0.1519036,0.00012756693
2385,0.17603004,0.15202725,0.024002802,0.15189967,0.00012756567
2386,0.1760236,0.15202305,0.024000565,0.15189548,0.00012756806
2387,0.17601708,0.15201885,0.02399824,0.15189128,0.00012756942
2388,0.17601049,0.15201458,0.0239959,0.15188703,0.00012757078
2389,0.17600419,0.15201053,0.023993645,0.15188296,0.00012757139
2390,0.1759979,0.15200664,0.023991255,0.15187906,0.00012757191
2391,0.17599162,0.15200259,0.023989048,0.15187502,0.00012756947
2392,0.17598495,0.15199825,0.023986707,0.15187068,0.00012757073
2393,0.17597835,0.15199402,0.02398432,0.15186647,0.0001275735
2394,0.17597227,0.15199013,0.023982143,0.15186255,0.00012757277
2395,0.17596552,0.15198578,0.023979742,0.1518582,0.00012757203
2396,0.17595917,0.15198162,0.023977537,0.15185407,0.0001275733
2397,0.17595279,0.15197754,0.023975262,0.15184996,0.00012757434
2398,0.17594647,0.15197355,0.023972929,0.15184599,0.0001275732
2399,0.17594,0.15196946,0.023970554,0.15184188,0.00012757552
2400,0.17593345,0.15196517,0.023968298,0.15183759,0.00012757405
2401,0.1759269,0.15196095,0.023965944,0.15183339,0.0001275758
2402,0.17592064,0.15195696,0.023963666,0.15182939,0.00012757597
2403,0.17591411,0.1519528,0.023961304,0.15182522,0.00012757472
2404,0.17590773,0.15194868,0.023959044,0.1518211,0.00012757687
2405,0.17590117,0.15194444,0.02395672,0.15181687,0.00012757877
2406,0.17589465,0.15194026,0.023954412,0.15181267,0.00012757813
2407,0.17588826,0.15193614,0.02395211,0.15180856,0.00012757935
2408,0.17588179,0.151932,0.023949806,0.15180442,0.00012757724
2409,0.1758754,0.15192796,0.023947436,0.1518004,0.00012757862
2410,0.17586885,0.15192358,0.02394529,0.15179601,0.00012757881
2411,0.17586264,0.15191972,0.02394292,0.15179215,0.0001275783
2412,0.17585602,0.15191554,0.023940483,0.15178795,0.00012757845
2413,0.17584944,0.15191123,0.02393822,0.15178363,0.00012758034
2414,0.17584294,0.15190707,0.02393586,0.1517795,0.00012757794
2415,0.17583646,0.15190287,0.023933591,0.1517753,0.00012757975
2416,0.17582993,0.15189879,0.023931153,0.1517712,0.0001275803
2417,0.17582357,0.15189469,0.02392889,0.15176713,0.00012758127
2418,0.17581704,0.15189037,0.02392668,0.15176278,0.00012758138
2419,0.17581066,0.1518863,0.02392436,0.15175872,0.0001275794
2420,0.1758043,0.15188234,0.023921972,0.15175475,0.0001275812
2421,0.1757975,0.15187785,0.023919672,0.15175027,0.00012758099
2422,0.17579134,0.15187402,0.023917342,0.15174642,0.00012758079
2423,0.17578475,0.15186968,0.023915073,0.15174212,0.00012758208
2424,0.17577812,0.15186544,0.023912704,0.15173784,0.00012758069
2425,0.1757716,0.15186124,0.023910357,0.15173367,0.00012757859
2426,0.17576523,0.1518571,0.023908127,0.15172952,0.00012758028
2427,0.17575863,0.1518529,0.023905734,0.15172532,0.00012758127
2428,0.17575221,0.15184887,0.02390333,0.15172128,0.00012758144
2429,0.17574573,0.1518447,0.02390103,0.15171711,0.00012758141
2430,0.1757391,0.15184036,0.023898734,0.15171278,0.00012758336
2431,0.17573278,0.15183637,0.023896433,0.15170877,0.00012758056
2432,0.17572613,0.15183213,0.023894006,0.15170453,0.00012758009
2433,0.17571974,0.15182811,0.023891635,0.15170053,0.00012758114
2434,0.17571299,0.15182361,0.02388936,0.15169606,0.00012758249
2435,0.17570673,0.15181965,0.023887098,0.15169206,0.00012758074
2436,0.1757001,0.15181541,0.023884675,0.15168783,0.00012758056
2437,0.17569357,0.1518112,0.023882376,0.15168361,0.00012758221
2438,0.17568704,0.15180697,0.02388009,0.15167937,0.00012758066
2439,0.17568047,0.15180269,0.023877788,0.1516751,0.00012757984
2440,0.17567408,0.1517987,0.023875387,0.15167113,0.00012758056
2441,0.1756676,0.15179455,0.023873044,0.15166697,0.00012757951
2442,0.17566082,0.15179014,0.023870671,0.15166256,0.00012757951
2443,0.17565438,0.151786,0.02386837,0.15165843,0.0001275789
2444,0.175648,0.15178198,0.02386602,0.15165439,0.00012757834
2445,0.17564145,0.15177777,0.023863675,0.15165019,0.00012758
2446,0.17563471,0.15177342,0.02386131,0.15164584,0.00012757827
2447,0.17562813,0.15176918,0.02385895,0.15164159,0.00012758016
2448,0.17562166,0.15176496,0.023856701,0.15163738,0.00012758037
2449,0.17561522,0.15176085,0.023854379,0.15163325,0.00012757987
2450,0.17560859,0.15175655,0.023852035,0.15162899,0.00012757948
2451,0.17560205,0.15175238,0.023849659,0.1516248,0.00012757887
2452,0.17559558,0.15174828,0.023847293,0.15162072,0.00012757783
2453,0.17558889,0.15174396,0.023844922,0.1516164,0.00012757839
2454,0.17558236,0.15173973,0.023842629,0.15161215,0.00012757984
2455,0.17557578,0.15173551,0.023840252,0.15160795,0.00012757619
2456,0.17556937,0.15173149,0.023837855,0.15160394,0.00012757695
2457,0.17556255,0.15172699,0.023835564,0.1515994,0.00012757641
2458,0.17555623,0.15172291,0.02383332,0.15159534,0.00012757769
2459,0.17554954,0.1517187,0.023830831,0.15159112,0.00012757651
2460,0.17554286,0.15171432,0.023828534,0.15158676,0.00012757641
2461,0.17553645,0.15171024,0.023826214,0.15158266,0.00012757782
2462,0.17553002,0.15170625,0.02382376,0.15157868,0.00012757603
2463,0.17552318,0.15170173,0.023821443,0.15157416,0.00012757629
2464,0.1755166,0.1516974,0.023819212,0.15156981,0.0001275757
2465,0.17551,0.15169327,0.02381672,0.1515657,0.00012757395
2466,0.17550364,0.15168923,0.023814399,0.15156165,0.00012757358
2467,0.17549703,0.15168498,0.023812031,0.15155742,0.00012757431
2468,0.17549038,0.15168066,0.02380972,0.15155308,0.00012757364
2469,0.17548363,0.15167627,0.023807362,0.1515487,0.00012757475
2470,0.17547743,0.15167248,0.023804957,0.15154491,0.0001275695
2471,0.17547046,0.15166788,0.023802575,0.15154031,0.00012757143
2472,0.17546403,0.15166369,0.02380034,0.15153612,0.00012757193
2473,0.1754572,0.15165932,0.023797866,0.15153174,0.0001275705
2474,0.17545095,0.15165539,0.023795553,0.15152782,0.00012756974
2475,0.17544408,0.15165098,0.023793105,0.15152341,0.00012756794
2476,0.17543772,0.15164693,0.023790788,0.15151937,0.00012756861
2477,0.17543076,0.1516423,0.023788473,0.15151472,0.0001275688
2478,0.17542449,0.15163842,0.023786081,0.15151083,0.00012756602
2479,0.17541756,0.15163395,0.02378362,0.15150636,0.00012756744
2480,0.17541103,0.15162963,0.02378141,0.15150206,0.00012756657
2481,0.17540452,0.15162554,0.023778971,0.15149799,0.00012756592
2482,0.17539792,0.15162143,0.02377649,0.15149386,0.000127566
2483,0.17539124,0.15161702,0.02377424,0.15148945,0.0001275655
2484,0.17538475,0.15161283,0.023771916,0.15148528,0.00012756408
2485,0.17537805,0.15160854,0.023769531,0.15148097,0.00012756365
2486,0.17537148,0.15160431,0.023767184,0.15147674,0.0001275631
2487,0.17536482,0.15159997,0.023764838,0.15147242,0.00012756357
2488,0.17535838,0.15159583,0.023762548,0.15146826,0.00012756049
2489,0.17535165,0.15159155,0.023760095,0.15146397,0.00012756302
2490,0.17534511,0.15158744,0.02375769,0.15145987,0.00012755909
2491,0.17533837,0.1515831,0.023755278,0.15145555,0.0001275603
2492,0.17533168,0.1515787,0.023753,0.15145113,0.00012755762
2493,0.17532499,0.15157442,0.023750573,0.15144686,0.00012755916
2494,0.17531857,0.15157041,0.023748146,0.15144286,0.00012755652
2495,0.17531192,0.15156612,0.023745798,0.15143856,0.00012755668
2496,0.17530525,0.15156174,0.02374352,0.15143417,0.00012755606
2497,0.17529888,0.15155771,0.02374115,0.15143016,0.00012755468
2498,0.17529222,0.15155348,0.023738753,0.15142593,0.00012755414
2499,0.1752854,0.15154901,0.023736399,0.15142144,0.00012755356
2500,0.17527847,0.15154448,0.023733985,0.15141694,0.00012755235
2501,0.17527203,0.1515405,0.023731533,0.15141296,0.00012755158
2502,0.17526524,0.15153606,0.023729164,0.15140851,0.00012754854
2503,0.17525896,0.15153207,0.023726908,0.15140451,0.00012754889
2504,0.17525199,0.15152751,0.023724478,0.15139996,0.0001275479
2505,0.17524557,0.15152344,0.023722146,0.15139587,0.00012754918
2506,0.17523861,0.15151899,0.023719622,0.15139143,0.00012754797
2507,0.17523217,0.15151486,0.023717308,0.1513873,0.00012754649
2508,0.1752254,0.15151049,0.023714926,0.15138294,0.00012754544
2509,0.17521897,0.15150644,0.023712542,0.1513789,0.00012754327
2510,0.17521234,0.15150212,0.023710206,0.15137458,0.00012754284
2511,0.17520566,0.1514978,0.023707852,0.15137026,0.0001275435
2512,0.175199,0.1514936,0.023705427,0.15136604,0.00012754225
2513,0.17519227,0.15148917,0.023703111,0.15136161,0.00012754221
2514,0.1751858,0.15148509,0.023700705,0.15135755,0.00012754016
2515,0.17517881,0.1514806,0.023698218,0.15135306,0.00012754106
2516,0.17517237,0.1514765,0.023695873,0.15134896,0.00012753622
2517,0.1751655,0.15147209,0.023693424,0.15134455,0.00012753769
2518,0.17515899,0.15146787,0.02369111,0.15134034,0.00012753473
2519,0.17515203,0.15146336,0.023688672,0.15133582,0.00012753705
2520,0.17514578,0.15145941,0.023686351,0.15133187,0.0001275297
2521,0.17513879,0.15145491,0.023683865,0.15132739,0.00012753527
2522,0.17513227,0.15145062,0.023681656,0.1513231,0.0001275326
2523,0.17512533,0.15144615,0.023679191,0.15131862,0.00012753168
2524,0.17511924,0.15144238,0.023676857,0.15131484,0.00012752946
2525,0.17511219,0.15143785,0.023674345,0.15131032,0.000127528
2526,0.17510553,0.15143342,0.0236721,0.15130588,0.00012752826
2527,0.17509855,0.15142898,0.023669582,0.15130146,0.00012752756
2528,0.17509225,0.15142496,0.023667281,0.15129742,0.00012752498
2529,0.1750854,0.1514205,0.023664897,0.15129298,0.00012752616
2530,0.17507894,0.15141645,0.023662485,0.15128893,0.00012752243
2531,0.17507188,0.15141192,0.023659945,0.15128441,0.00012752127
2532,0.17506552,0.1514078,0.023657728,0.15128025,0.0001275203
2533,0.17505844,0.15140314,0.02365529,0.15127562,0.00012752083
2534,0.17505214,0.15139921,0.023652928,0.15127169,0.00012751648
2535,0.1750453,0.15139487,0.023650434,0.15126733,0.00012751642
2536,0.17503865,0.15139048,0.023648169,0.15126297,0.00012751567
2537,0.17503178,0.151386,0.023645807,0.15125847,0.00012751626
2538,0.17502554,0.15138212,0.023643425,0.1512546,0.00012751437
2539,0.17501843,0.15137762,0.023640815,0.1512501,0.00012751188
2540,0.17501202,0.1513734,0.02363863,0.15124589,0.00012751149
2541,0.17500475,0.15136865,0.02363607,0.15124115,0.00012751373
2542,0.17499879,0.15136497,0.023633836,0.15123746,0.00012750541
2543,0.17499161,0.15136042,0.023631204,0.15123288,0.00012750954
2544,0.17498536,0.15135631,0.02362905,0.15122882,0.000127506
2545,0.17497793,0.15135142,0.023626499,0.15122393,0.00012750755
2546,0.17497194,0.15134771,0.023624226,0.1512202,0.00012750385
2547,0.17496464,0.15134309,0.02362155,0.15121558,0.00012750275
2548,0.17495838,0.15133893,0.023619447,0.15121143,0.00012749988
2549,0.17495115,0.15133432,0.023616834,0.15120682,0.00012750158
2550,0.17494509,0.15133047,0.023614625,0.15120296,0.00012749633
2551,0.1749377,0.15132575,0.02361195,0.15119824,0.00012749879
2552,0.17493159,0.15132172,0.02360987,0.15119423,0.00012749353
2553,0.17492428,0.15131697,0.023607314,0.15118948,0.00012749783
2554,0.17491826,0.15131322,0.023605047,0.15118572,0.00012749228
2555,0.17491087,0.15130848,0.0236024,0.15118098,0.00012749522
2556,0.17490491,0.15130463,0.023600291,0.15117714,0.00012749116
2557,0.17489736,0.15129974,0.023597604,0.15117228,0.00012749156
2558,0.17489143,0.151296,0.02359542,0.15116853,0.00012748434
2559,0.17488387,0.15129112,0.023592746,0.15116362,0.00012748817
2560,0.17487784,0.15128723,0.023590613,0.15115973,0.00012748377
2561,0.17487033,0.15128228,0.02358805,0.15115479,0.00012748722
2562,0.17486468,0.1512788,0.023585875,0.15115133,0.00012747818
2563,0.17485687,0.15127376,0.023583101,0.15114626,0.0001274847
2564,0.1748511,0.15126994,0.023581175,0.15114246,0.00012747804
2565,0.17484346,0.1512652,0.023578271,0.15113774,0.00012747981
2566,0.17483774,0.15126142,0.023576332,0.15113394,0.00012747316
2567,0.17482957,0.15125611,0.023573468,0.15112863,0.00012747836
2568,0.17482427,0.15125272,0.023571534,0.15112524,0.00012747006
2569,0.17481628,0.15124767,0.023568615,0.1511202,0.00012747788
2570,0.17481115,0.15124427,0.023566885,0.1511168,0.00012746683
2571,0.1748026,0.1512388,0.023563799,0.15111132,0.00012747289
2572,0.17479752,0.15123549,0.02356203,0.15110803,0.00012746389
2573,0.17478916,0.15123026,0.02355889,0.1511028,0.00012746951
2574,0.1747841,0.15122688,0.02355721,0.15109941,0.00012746002
2575,0.17477551,0.15122136,0.023554143,0.1510939,0.00012746864
2576,0.17477074,0.15121837,0.02355237,0.1510909,0.00012745502
2577,0.17476198,0.15121277,0.02354922,0.1510853,0.0001274664
2578,0.17475696,0.15120938,0.023547566,0.15108195,0.00012745304
2579,0.17474861,0.15120408,0.023544526,0.15107661,0.00012746148
2580,0.1747437,0.15120095,0.023542747,0.1510735,0.00012744928
2581,0.17473483,0.15119526,0.023539556,0.15106781,0.00012745781
2582,0.1747303,0.15119225,0.023538034,0.15106481,0.00012744701
2583,0.17472139,0.15118657,0.023534814,0.15105912,0.00012745452
2584,0.17471679,0.15118363,0.023533154,0.1510562,0.00012744211
2585,0.17470786,0.151178,0.023529878,0.15105054,0.00012745275
2586,0.17470343,0.15117499,0.023528423,0.15104756,0.00012744089
2587,0.17469427,0.15116915,0.023525123,0.1510417,0.00012744914
2588,0.17468984,0.15116616,0.023523675,0.15103872,0.0001274343
2589,0.17468059,0.15116028,0.023520295,0.15103285,0.00012744806
2590,0.17467648,0.15115772,0.023518765,0.15103029,0.00012743191
2591,0.17466733,0.1511518,0.0235155,0.15102437,0.00012744425
2592,0.17466268,0.1511488,0.023513893,0.15102136,0.0001274272
2593,0.17465368,0.15114322,0.023510467,0.15101577,0.00012744052
2594,0.17464931,0.15114006,0.023509217,0.15101266,0.00012742598
2595,0.17464021,0.15113442,0.02350578,0.15100698,0.00012743637
2596,0.17463584,0.15113154,0.023504311,0.1510041,0.0001274205
2597,0.1746265,0.1511255,0.023500973,0.15099807,0.00012743483
2598,0.17462221,0.15112276,0.023499448,0.15099534,0.00012741961
2599,0.17461303,0.15111694,0.023496108,0.15098949,0.00012743195
2600,0.17460886,0.15111408,0.023494782,0.15098666,0.00012741354
2601,0.17459942,0.15110818,0.023491254,0.15098074,0.00012742828
2602,0.17459515,0.15110523,0.023489928,0.15097782,0.00012740855
2603,0.17458573,0.1510994,0.023486333,0.15097196,0.00012742632
2604,0.17458174,0.1510967,0.023485053,0.15096928,0.00012740455
2605,0.1745723,0.1510907,0.023481613,0.15096328,0.00012742184
2606,0.17456815,0.15108785,0.02348031,0.15096042,0.00012740315
2607,0.17455864,0.1510819,0.023476746,0.15095448,0.00012741618
2608,0.17455474,0.15107939,0.023475334,0.150952,0.00012739924
2609,0.17454493,0.15107313,0.023471791,0.15094572,0.00012741631
2610,0.17454123,0.15107056,0.02347068,0.15094316,0.00012739352
2611,0.17453143,0.15106449,0.023466945,0.15093708,0.00012741158
2612,0.17452762,0.15106183,0.023465794,0.15093444,0.00012739103
2613,0.17451796,0.15105578,0.02346218,0.1509284,0.00012740759
2614,0.1745142,0.15105322,0.02346098,0.15092584,0.00012738458
2615,0.17450404,0.15104678,0.023457255,0.1509194,0.00012740528
2616,0.1745005,0.15104435,0.023456123,0.15091698,0.00012738147
2617,0.1744906,0.15103821,0.02345238,0.15091082,0.00012740154
2618,0.17448696,0.15103567,0.023451295,0.15090829,0.00012737699
2619,0.17447688,0.15102936,0.023447512,0.15090196,0.00012739739
2620,0.17447332,0.1510268,0.023446526,0.15089944,0.0001273743
2621,0.17446344,0.15102068,0.023442756,0.15089329,0.00012739346
2622,0.17445998,0.15101835,0.023441624,0.15089098,0.00012736933
2623,0.17444977,0.15101191,0.023437846,0.15088454,0.00012738924
2624,0.1744462,0.15100932,0.023436883,0.15088196,0.00012736465
2625,0.17443596,0.15100303,0.023432944,0.15087563,0.00012738683
2626,0.17443295,0.15100098,0.023431966,0.15087362,0.00012736136
2627,0.17442258,0.15099443,0.023428146,0.15086706,0.00012738153
2628,0.1744192,0.15099199,0.023427201,0.15086463,0.00012735816
2629,0.17440882,0.15098548,0.023423335,0.1508581,0.00012737786
2630,0.17440578,0.15098354,0.023422264,0.15085618,0.00012735129
2631,0.17439525,0.1509768,0.02341845,0.15084943,0.00012737501
2632,0.17439213,0.15097456,0.023417562,0.15084723,0.00012734812
2633,0.17438166,0.15096804,0.023413613,0.15084067,0.00012737127
2634,0.17437847,0.15096575,0.02341272,0.1508384,0.0001273448
2635,0.17436814,0.15095937,0.023408785,0.15083201,0.00012736462
2636,0.1743648,0.15095699,0.02340782,0.15082964,0.0001273393
2637,0.17435446,0.15095054,0.023403928,0.15082319,0.0001273622
2638,0.1743512,0.15094821,0.02340299,0.15082087,0.00012733528
2639,0.17434072,0.15094168,0.023399044,0.15081432,0.00012735736
2640,0.17433754,0.15093939,0.023398139,0.15081206,0.00012733173
2641,0.17432709,0.15093294,0.023394167,0.15080556,0.00012735328
2642,0.17432392,0.15093057,0.023393333,0.15080324,0.00012732847
2643,0.1743138,0.15092441,0.02338937,0.15079707,0.0001273491
2644,0.1743102,0.1509218,0.02338839,0.15079449,0.00012732406
2645,0.1743001,0.15091553,0.023384545,0.1507882,0.00012734355
2646,0.17429653,0.15091293,0.023383597,0.15078561,0.00012731859
2647,0.17428657,0.15090692,0.02337965,0.15077959,0.0001273399
2648,0.17428282,0.15090421,0.023378614,0.1507769,0.00012731503
2649,0.17427294,0.15089804,0.023374898,0.15077071,0.00012733569
2650,0.17426917,0.15089545,0.023373738,0.15076813,0.00012731188
2651,0.1742594,0.15088937,0.023370031,0.15076204,0.0001273314
2652,0.17425555,0.15088652,0.023369018,0.15075922,0.00012730736
2653,0.17424585,0.15088063,0.023365205,0.15075332,0.00012732678
2654,0.1742421,0.15087812,0.023363989,0.1507508,0.00012730235
2655,0.17423208,0.15087178,0.0233603,0.15074445,0.00012731983
2656,0.17422828,0.15086901,0.023359258,0.15074173,0.00012729816
2657,0.17421854,0.15086304,0.023355503,0.1507357,0.00012731565
2658,0.17421468,0.15086038,0.023354296,0.15073308,0.00012729345
2659,0.17420503,0.15085438,0.023350667,0.15072706,0.00012731191
2660,0.17420088,0.1508513,0.023349576,0.15072402,0.00012728735
2661,0.17419127,0.15084533,0.023345932,0.15071803,0.00012730955
2662,0.17418727,0.15084264,0.023344638,0.15071534,0.00012728498
2663,0.17417786,0.15083687,0.023340987,0.15070955,0.00012730142
2664,0.17417344,0.1508337,0.023339741,0.15070641,0.00012728137
2665,0.17416432,0.15082812,0.023336202,0.15070084,0.0001272989
2666,0.17415968,0.1508249,0.023334758,0.15069762,0.00012727865
2667,0.1741507,0.15081933,0.023331365,0.15069203,0.000127293
2668,0.17414597,0.15081607,0.023329902,0.1506888,0.00012727322
2669,0.17413713,0.15081055,0.02332657,0.15068327,0.00012728691
2670,0.17413215,0.15080717,0.023324976,0.15067992,0.00012726994
2671,0.17412347,0.15080169,0.023321778,0.1506744,0.00012728128
2672,0.1741186,0.15079847,0.02332015,0.1506712,0.00012726476
2673,0.17410979,0.15079288,0.0233169,0.1506656,0.00012727632
2674,0.17410484,0.1507895,0.02331533,0.15066224,0.00012725985
2675,0.17409615,0.15078412,0.023312038,0.15065685,0.00012727207
2676,0.17409123,0.15078086,0.023310374,0.1506536,0.00012725453
2677,0.17408264,0.15077545,0.023307186,0.15064816,0.000127269
2678,0.17407736,0.15077178,0.023305576,0.15064456,0.00012725161
2679,0.17406897,0.15076664,0.023302343,0.15063937,0.00012726104
2680,0.17406361,0.15076299,0.023300635,0.15063575,0.0001272489
2681,0.17405565,0.15075803,0.023297617,0.15063079,0.00012725804
2682,0.17404991,0.15075426,0.023295652,0.15062702,0.00012724566
2683,0.17404209,0.15074931,0.023292784,0.15062205,0.00012724937
2684,0.17403601,0.15074514,0.023290873,0.15061791,0.00012724113
2685,0.1740283,0.15074039,0.023287911,0.15061314,0.00012724553
2686,0.17402239,0.1507365,0.02328588,0.15060927,0.0001272363
2687,0.17401473,0.15073158,0.023283157,0.15060434,0.00012724052
2688,0.17400841,0.15072748,0.02328093,0.15060025,0.00012723196
2689,0.1740011,0.15072274,0.02327836,0.1505955,0.0001272366
2690,0.17399514,0.15071902,0.023276102,0.1505918,0.00012722552
2691,0.1739873,0.15071386,0.023273442,0.15058663,0.00012722879
2692,0.17398116,0.15070987,0.023271292,0.15058264,0.00012722195
2693,0.1739738,0.1507052,0.023268595,0.15057798,0.00012722316
2694,0.1739674,0.15070105,0.023266355,0.15057382,0.00012721855
2695,0.17396024,0.15069646,0.02326377,0.15056923,0.00012721741
2696,0.17395373,0.1506922,0.023261512,0.150565,0.00012721312
2697,0.1739465,0.15068762,0.023258884,0.1505604,0.00012721629
2698,0.17394023,0.1506836,0.02325664,0.15055637,0.00012720804
2699,0.173933,0.15067902,0.023254005,0.1505518,0.00012720763
2700,0.17392643,0.15067466,0.023251776,0.15054744,0.0001272041
