,loss,residual_loss,bound_loss,init_loss
0,1.3614583,0.012283619,0.71795666,0.6312181
1,1.3015339,0.012320336,0.7020887,0.6029929
2,1.2459352,0.011942215,0.6868219,0.5777046
3,1.1944649,0.011062315,0.67217225,0.55517906
4,1.146771,0.009850072,0.65814394,0.5348903
5,1.1024733,0.008555812,0.64472747,0.51627266
6,1.0612029,0.0073479414,0.6319009,0.49891362
7,1.0226163,0.0062911585,0.6196338,0.4825605
8,0.9864027,0.005386326,0.6078913,0.46706533
9,0.9522867,0.0046117995,0.5966368,0.45232907
10,0.92002565,0.0039469036,0.5858345,0.4382673
11,0.8894059,0.0033784304,0.5754506,0.42479968
12,0.8602422,0.002898543,0.56545377,0.4118518
13,0.832374,0.0025009657,0.5558153,0.39935893
14,0.8056652,0.002178787,0.5465088,0.38726908
15,0.78000295,0.0019241659,0.5375105,0.3755428
16,0.75529766,0.0017289066,0.5287992,0.36415255
17,0.73148257,0.001585038,0.52035564,0.35308167
18,0.70851415,0.001485036,0.5121635,0.342324
19,0.68637085,0.0014218783,0.50420856,0.3318838
20,0.665053,0.0013890698,0.4964791,0.32177466
21,0.6445805,0.0013806862,0.48896557,0.3120192
22,0.62499017,0.0013914208,0.48166063,0.3026473
23,0.60633314,0.0014166253,0.474559,0.29369465
24,0.58867,0.00145231,0.46765742,0.2852003
25,0.5720663,0.0014951363,0.46095395,0.27720445
26,0.55658686,0.0015423631,0.45444822,0.26974592
27,0.5422904,0.0015917972,0.44814074,0.26285902
28,0.52922404,0.0016417209,0.44203287,0.25657114
29,0.5174179,0.0016908065,0.436126,0.25090048
30,0.50688183,0.0017380251,0.43042168,0.24585414
31,0.497602,0.0017825806,0.42492086,0.24142678
32,0.48954067,0.0018238596,0.41962373,0.23760064
33,0.48263693,0.0018613709,0.41452977,0.23434596
34,0.47680932,0.0018947445,0.40963727,0.23162249
35,0.47196016,0.0019237085,0.40494338,0.22938153
36,0.4679808,0.0019480819,0.40044385,0.22756901
37,0.46475738,0.0019677775,0.39613378,0.2261279
38,0.46217614,0.001982812,0.39200708,0.22500129
39,0.4601287,0.001993284,0.38805693,0.22413497
40,0.4585154,0.0019993987,0.38427597,0.22347908
41,0.4572482,0.0020014266,0.3806565,0.22298965
42,0.45625192,0.0019996918,0.3771906,0.22262898
43,0.45546412,0.0019945756,0.37387046,0.2223659
44,0.4548344,0.0019864745,0.37068823,0.22217551
45,0.45432347,0.0019757946,0.36763653,0.22203812
46,0.45390105,0.0019629295,0.3647081,0.2219389
47,0.45354453,0.0019482579,0.36189604,0.22186673
48,0.453237,0.0019321296,0.35919392,0.22181351
49,0.4529664,0.0019148577,0.35659564,0.22177348
50,0.45272407,0.001896717,0.3540954,0.22174259
51,0.45250368,0.001877944,0.35168794,0.221718
52,0.45230073,0.0018587445,0.3493682,0.22169778
53,0.45211205,0.0018392906,0.34713164,0.22168067
54,0.45193523,0.0018197196,0.34497377,0.22166571
55,0.45176858,0.0018001469,0.3428906,0.22165239
56,0.4516105,0.0017806602,0.34087828,0.22164023
57,0.4514602,0.001761331,0.3389333,0.22162895
58,0.45131654,0.0017422093,0.33705232,0.22161832
59,0.45117894,0.0017233435,0.33523226,0.22160825
60,0.45104647,0.0017047565,0.33347017,0.22159854
61,0.45091876,0.0016864715,0.33176327,0.22158912
