,loss,bound_loss,residual_loss,u_loss,v_loss,p_loss
33002,7.287667e-05,1.632376e-05,5.6552904e-05,1.1232014e-05,1.9273734e-06,3.1643729e-06
33003,7.789312e-05,1.6117763e-05,6.177536e-05,1.1424172e-05,1.5626501e-06,3.130942e-06
33004,9.051268e-05,2.2259832e-05,6.825286e-05,1.6581394e-05,2.0864288e-06,3.5920086e-06
33005,9.6095144e-05,2.1560147e-05,7.4535004e-05,1.5903108e-05,1.779788e-06,3.8772514e-06
33006,0.000107927524,2.6883723e-05,8.10438e-05,2.0126748e-05,2.2379868e-06,4.5189913e-06
33007,0.00010610484,2.3580851e-05,8.2523984e-05,1.681214e-05,1.8809405e-06,4.8877723e-06
33008,0.00010834207,2.4023675e-05,8.431839e-05,1.7383692e-05,2.056047e-06,4.583936e-06
33009,0.00010085163,1.8557945e-05,8.2293685e-05,1.2572974e-05,1.759104e-06,4.225866e-06
33010,9.457544e-05,1.6259546e-05,7.831589e-05,1.1080452e-05,1.8311364e-06,3.3479562e-06
33011,8.904191e-05,1.3701765e-05,7.534014e-05,8.50491e-06,1.7511095e-06,3.4457457e-06
33012,8.879076e-05,1.5411799e-05,7.337895e-05,8.295623e-06,1.890228e-06,5.225949e-06
33013,9.964942e-05,2.043717e-05,7.921225e-05,9.370477e-06,1.9042645e-06,9.162427e-06
33014,0.00012865887,2.9190129e-05,9.946872e-05,1.1314331e-05,1.9528711e-06,1.5922928e-05
33015,0.00016149633,3.5925506e-05,0.00012557083,1.4409981e-05,1.8836079e-06,1.9631916e-05
33016,0.00023386201,4.4680713e-05,0.0001891813,2.309765e-05,2.5960962e-06,1.8986968e-05
33017,0.0003420386,6.0475886e-05,0.0002815627,4.4029708e-05,4.9502464e-06,1.1495931e-05
33018,0.00049707544,9.5613126e-05,0.00040146228,7.875576e-05,7.83946e-06,9.017915e-06
33019,0.0005332144,0.00011819288,0.00041502155,9.184734e-05,7.3082724e-06,1.9037256e-05
33020,0.00039513427,0.00010670809,0.00028842618,7.317151e-05,4.2013576e-06,2.9335226e-05
33021,0.00029523895,8.1074104e-05,0.00021416484,4.5197485e-05,2.7854067e-06,3.3091208e-05
33022,0.00030519703,6.221262e-05,0.00024298442,3.795291e-05,3.7268514e-06,2.0532858e-05
33023,0.00028629595,4.924108e-05,0.00023705486,3.29845e-05,3.174718e-06,1.3081866e-05
33024,0.00032020453,5.0947758e-05,0.0002692567,2.7206324e-05,2.2302488e-06,2.1511187e-05
33025,0.00047575083,5.8674872e-05,0.00041707596,3.659661e-05,4.7194944e-06,1.7358765e-05
33026,0.0004964473,5.225777e-05,0.0004441896,3.5788784e-05,4.007986e-06,1.2460992e-05
33027,0.000605513,6.1552666e-05,0.00054396037,4.2665175e-05,3.154882e-06,1.573261e-05
33028,0.0012711714,0.000107429005,0.0011637423,8.393964e-05,5.8301857e-06,1.7659175e-05
33029,0.0016139743,0.00012020483,0.0014937695,9.671715e-05,5.3086687e-06,1.8179004e-05
33030,0.00096533133,9.744284e-05,0.0008678885,7.920185e-05,5.1457164e-06,1.30952885e-05
33031,0.00042286888,5.458882e-05,0.0003682801,4.081424e-05,4.0570094e-06,9.7175725e-06
33032,0.00037222836,4.978222e-05,0.00032244614,3.236515e-05,4.360433e-06,1.3056633e-05
33033,0.0002085394,4.121208e-05,0.00016732732,2.925761e-05,5.36039e-06,6.594078e-06
33034,0.00013019246,2.1402055e-05,0.000108790424,1.2234644e-05,3.0559872e-06,6.1114238e-06
33035,0.00013427334,2.2883403e-05,0.00011138995,1.458553e-05,3.6652687e-06,4.632604e-06
33036,9.974743e-05,2.252183e-05,7.7225595e-05,1.4025162e-05,2.1391497e-06,6.357516e-06
33037,0.00013681219,2.1954538e-05,0.00011485766,1.4223113e-05,2.771313e-06,4.960113e-06
33038,0.000114752955,1.8881794e-05,9.587116e-05,1.0562482e-05,1.9892582e-06,6.330055e-06
