,loss,residual_loss,bound_loss,init_loss
0,1.0751112,9.0792375e-05,0.5451048,0.52991563
1,1.0742171,8.851476e-05,0.54464066,0.52948797
2,1.0733118,8.760468e-05,0.5441716,0.52905256
3,1.0723852,8.768015e-05,0.54369223,0.5286053
4,1.0714291,8.8432986e-05,0.54319847,0.5281422
5,1.0704358,8.961365e-05,0.5426864,0.5276598
6,1.0693974,9.104346e-05,0.5421522,0.52715415
7,1.0683069,9.261141e-05,0.54159224,0.5266221
8,1.0671571,9.42565e-05,0.54100287,0.52606004
9,1.0659409,9.5950585e-05,0.5403803,0.52546465
10,1.0646505,9.7684875e-05,0.53972065,0.5248321
11,1.0632781,9.9460405e-05,0.5390202,0.5241586
12,1.0618155,0.000101282414,0.5382743,0.5234399
13,1.0602533,0.00010315748,0.5374784,0.5226717
14,1.0585818,0.00010509203,0.53662765,0.5218491
15,1.0567912,0.00010709137,0.53571695,0.5209671
16,1.0548704,0.00010915927,0.5347408,0.5200205
17,1.0528082,0.00011129815,0.53369355,0.5190034
18,1.0505928,0.000113509675,0.53256905,0.5179102
19,1.0482113,0.000115795585,0.53136104,0.5167345
20,1.0456507,0.00011815765,0.5300629,0.5154697
21,1.042897,0.00012059799,0.52866757,0.5141088
22,1.0399354,0.00012311873,0.5271676,0.5126445
23,1.0367502,0.00012572182,0.5255552,0.51106924
24,1.0333257,0.00012840886,0.52382237,0.5093748
25,1.0296448,0.000131181,0.5219608,0.5075529
26,1.0256903,0.00013403918,0.5199615,0.5055948
27,1.0214438,0.00013698396,0.5178155,0.5034913
28,1.0168862,0.00014001626,0.51551324,0.501233
29,1.0119985,0.00014313724,0.5130452,0.4988102
30,1.0067602,0.00014634899,0.5104012,0.49621266
31,1.0011511,0.00014965427,0.5075711,0.49343032
32,0.99514997,0.00015305643,0.5045444,0.49045253
33,0.98873603,0.00015655902,0.5013107,0.48726875
34,0.9818877,0.00016016571,0.49785933,0.4838682
35,0.9745842,0.00016388002,0.4941799,0.48024043
36,0.9668047,0.00016770487,0.49026212,0.47637495
37,0.9585293,0.00017164259,0.486096,0.4722616
38,0.9497388,0.0001756952,0.48167205,0.46789104
39,0.9404154,0.00017986524,0.47698164,0.46325397
40,0.93054307,0.00018415725,0.47201642,0.4583424
41,0.9201075,0.00018857952,0.4667697,0.45314926
42,0.9090974,0.00019314556,0.46123558,0.44766873
43,0.8975042,0.0001978745,0.4554099,0.44189638
44,0.8853235,0.00020279153,0.44929057,0.43583012
45,0.87255514,0.00020792717,0.44287744,0.42946973
46,0.8592044,0.00021331734,0.4361731,0.4228179
47,0.8452816,0.00021900272,0.42918277,0.41587982
48,0.8308042,0.00022502927,0.421915,0.4086643
49,0.81579655,0.00023144863,0.41438183,0.40118337
50,0.8002903,0.00023831792,0.40659896,0.39345306
51,0.7843255,0.00024570044,0.39858606,0.3854937
52,0.7679506,0.00025366488,0.39036733,0.37732962
53,0.75122356,0.00026228448,0.38197127,0.3689901
54,0.73421115,0.00027163577,0.37343076,0.36050868
55,0.71698916,0.00028179726,0.36478344,0.35192394
56,0.6996428,0.00029284664,0.3560713,0.34327865
57,0.6822652,0.00030485875,0.34734038,0.33462
58,0.6649574,0.000317902,0.33864045,0.32599908
59,0.64782655,0.00033203472,0.33002457,0.31746995
60,0.6309844,0.0003472997,0.32154787,0.30908924
61,0.6145456,0.00036371825,0.31326693,0.3009149
62,0.5986246,0.00038128407,0.30523854,0.29300475
63,0.58333325,0.00039995616,0.29751796,0.2854154
64,0.5687777,0.00041965334,0.2901578,0.27820033
65,0.5550548,0.00044024823,0.2832062,0.27140838
66,0.54224855,0.0004615641,0.2767051,0.26508182
67,0.5304274,0.00048337434,0.27068895,0.2592551
68,0.5196412,0.000505404,0.26518297,0.2539529
69,0.509919,0.0005273367,0.26020235,0.2491893
70,0.50126755,0.0005488229,0.2557515,0.24496722
71,0.49367133,0.00056949566,0.25182378,0.24127798
72,0.48709327,0.00058898435,0.24840216,0.23810211
73,0.4814771,0.00060693594,0.24545999,0.23541018
74,0.47675043,0.00062303187,0.24296263,0.23316476
75,0.47282845,0.00063700567,0.24086936,0.23132212
76,0.4696191,0.000648657,0.23913553,0.22983487
77,0.4670269,0.00065786066,0.23771489,0.22865418
78,0.4649581,0.0006645688,0.23656157,0.22773194
79,0.46332353,0.0006688099,0.2356318,0.22702293
80,0.46204194,0.0006706804,0.2348855,0.22648577
81,0.46104145,0.0006703323,0.23428698,0.22608419
82,0.4602607,0.0006679609,0.2338055,0.22578716
83,0.4596482,0.00066378934,0.23341525,0.22556917
84,0.45916265,0.0006580541,0.23309508,0.22540958
85,0.45877138,0.0006509937,0.23282807,0.2252923
86,0.4584488,0.00064283796,0.232601,0.22520497
87,0.45817596,0.0006338019,0.23240368,0.22513847
88,0.45793843,0.00062407984,0.23222831,0.22508605
89,0.4577259,0.0006138444,0.23206913,0.22504291
90,0.4575309,0.00060324476,0.23192184,0.22500579
91,0.45734805,0.0005924068,0.23178332,0.22497237
92,0.45717373,0.000581436,0.23165114,0.2249411
93,0.4570052,0.0005704184,0.23152371,0.2249111
94,0.45684084,0.00055942306,0.23139973,0.22488168
95,0.4566794,0.0005485053,0.23127837,0.22485252
96,0.45652,0.0005377076,0.23115893,0.22482339
97,0.4563622,0.0005270623,0.23104091,0.22479424
98,0.45620552,0.00051659334,0.23092397,0.22476497
99,0.45604983,0.0005063176,0.23080786,0.22473565
100,0.4558948,0.00049624697,0.23069231,0.22470625
101,0.4557405,0.00048638848,0.23057728,0.22467682
102,0.45558667,0.0004767462,0.2304625,0.22464743
103,0.45543343,0.0004673216,0.23034802,0.22461805
104,0.45528063,0.00045811362,0.23023371,0.2245888
105,0.4551282,0.00044911998,0.2301195,0.22455963
106,0.45497626,0.00044033746,0.23000535,0.22453058
107,0.45482475,0.00043176193,0.22989126,0.2245017
108,0.4546736,0.00042338893,0.22977722,0.224473
109,0.45452276,0.00041521332,0.22966309,0.22444443
110,0.45437235,0.00040722973,0.229549,0.22441617
111,0.4542223,0.00039943302,0.22943488,0.22438803
112,0.45407262,0.00039181803,0.22932068,0.22436011
113,0.45392329,0.00038437915,0.22920644,0.22433245
114,0.45377427,0.00037711175,0.22909212,0.224305
115,0.4536256,0.0003700107,0.2289778,0.22427778
116,0.4534773,0.00036307125,0.22886336,0.22425082
117,0.45332927,0.0003562883,0.22874887,0.22422409
118,0.4531816,0.00034965755,0.22863433,0.2241976
119,0.45303425,0.00034317473,0.22851968,0.22417137
120,0.4528872,0.00033683592,0.228405,0.22414538
121,0.45274052,0.00033063724,0.22829023,0.22411966
122,0.4525942,0.00032457465,0.2281754,0.22409423
123,0.45244807,0.00031864463,0.22806048,0.22406903
124,0.4523024,0.00031284374,0.22794549,0.22404405
125,0.45215696,0.00030716872,0.22783044,0.22401936
126,0.45201182,0.00030161644,0.2277153,0.22399493
127,0.45186704,0.00029618395,0.22760013,0.22397077
128,0.45172256,0.00029086834,0.22748485,0.22394685
129,0.45157838,0.00028566705,0.2273695,0.22392324
130,0.45143452,0.00028057737,0.22725412,0.22389984
131,0.45129094,0.00027559683,0.22713867,0.22387674
132,0.4511477,0.0002707232,0.22702312,0.2238539
133,0.45100483,0.0002659541,0.22690749,0.22383134
134,0.4508621,0.00026128732,0.22679186,0.223809
135,0.4507199,0.00025672108,0.22667614,0.223787
136,0.45057783,0.00025225338,0.22656032,0.22376522
137,0.45043612,0.00024788236,0.22644448,0.22374375
138,0.45029473,0.00024360613,0.22632854,0.2237225
139,0.4501536,0.00023942313,0.22621259,0.2237016
140,0.45001283,0.0002353316,0.22609656,0.22368093
141,0.44987231,0.00023133002,0.22598045,0.22366051
142,0.44973212,0.00022741714,0.22586429,0.2236404
143,0.44959226,0.00022359153,0.22574809,0.2236205
144,0.44945264,0.00021985188,0.2256318,0.22360095
145,0.44931334,0.00021619683,0.22551546,0.22358164
146,0.44917434,0.00021262505,0.22539909,0.22356264
147,0.44903564,0.0002091357,0.22528264,0.22354388
148,0.44889727,0.0002057276,0.22516613,0.2235254
