,loss,bound_loss,residual_loss,u_loss,v_loss
40280,0.15278903,0.13472836,0.018060671,0.13459302,0.00013534486
40281,0.15278724,0.13472717,0.018060047,0.13459182,0.00013534489
40282,0.15278545,0.13472566,0.018059794,0.13459031,0.00013533981
40283,0.15278365,0.13472418,0.018059442,0.13458887,0.00013534151
40284,0.15278217,0.13472284,0.01805934,0.1345875,0.00013534196
40285,0.1527802,0.13472155,0.018058654,0.13458622,0.00013534275
40286,0.15277857,0.13472012,0.018058453,0.13458475,0.00013534012
40287,0.15277682,0.13471861,0.018058226,0.13458326,0.00013534373
40288,0.15277526,0.13471739,0.018057862,0.13458206,0.00013534486
40289,0.1527733,0.13471588,0.018057425,0.13458054,0.00013534131
40290,0.1527715,0.13471453,0.018056968,0.1345792,0.0001353407
40291,0.15276973,0.13471314,0.018056575,0.13457783,0.00013533563
40292,0.15276782,0.13471167,0.018056154,0.13457635,0.0001353325
40293,0.15276603,0.13471031,0.018055737,0.13457498,0.00013532948
40294,0.15276453,0.13470905,0.018055506,0.1345737,0.00013533089
40295,0.15276279,0.13470776,0.018055027,0.13457243,0.00013532808
40296,0.15276055,0.13470598,0.018054575,0.13457063,0.00013532952
40297,0.1527592,0.13470502,0.018054169,0.13456969,0.00013532951
40298,0.15275718,0.13470332,0.01805385,0.134568,0.00013533006
40299,0.15275563,0.13470195,0.01805368,0.13456663,0.00013532708
40300,0.15275386,0.13470075,0.018053103,0.13456543,0.00013532556
40301,0.15275232,0.13469927,0.018053059,0.13456395,0.00013532897
40302,0.15275036,0.13469774,0.018052619,0.1345624,0.00013532481
40303,0.15274867,0.1346964,0.018052276,0.13456108,0.00013532859
40304,0.15274665,0.1346951,0.01805156,0.13455978,0.00013532733
40305,0.15274529,0.13469382,0.018051486,0.13455848,0.00013532478
40306,0.15274362,0.13469239,0.018051248,0.13455704,0.00013532983
40307,0.15274212,0.13469115,0.018050982,0.13455582,0.00013532606
40308,0.15273997,0.13468938,0.018050577,0.13455406,0.00013532864
40309,0.15273853,0.13468827,0.018050259,0.13455294,0.00013532638
40310,0.15273684,0.13468678,0.01805007,0.13455145,0.00013532567
40311,0.15273497,0.13468556,0.018049384,0.13455024,0.00013532731
40312,0.15273324,0.13468406,0.01804918,0.13454872,0.00013531957
40313,0.15273163,0.1346827,0.018048933,0.1345474,0.00013531747
40314,0.15272936,0.13468143,0.018047923,0.13454612,0.00013531011
40315,0.15272799,0.13467997,0.018048014,0.13454466,0.00013531068
40316,0.15272596,0.13467863,0.018047314,0.13454333,0.00013530711
40317,0.15272462,0.13467735,0.018047271,0.13454205,0.00013531043
40318,0.1527226,0.13467577,0.018046817,0.13454047,0.0001353105
40319,0.15272062,0.13467436,0.018046279,0.13453904,0.00013530684
40320,0.15271899,0.1346731,0.018045884,0.1345378,0.00013530589
40321,0.15271719,0.1346716,0.018045582,0.1345363,0.00013530374
40322,0.15271544,0.13467021,0.01804523,0.13453493,0.00013529955
40323,0.15271387,0.13466898,0.018044913,0.13453367,0.00013529738
40324,0.15271161,0.13466713,0.01804448,0.13453183,0.00013529402
40325,0.15271017,0.13466612,0.018044064,0.13453081,0.00013529202
40326,0.15270841,0.1346648,0.018043602,0.13452952,0.00013528811
40327,0.15270646,0.13466303,0.018043414,0.13452776,0.00013529081
40328,0.15270464,0.13466191,0.018042726,0.13452661,0.00013529017
40329,0.15270302,0.13466033,0.018042695,0.13452503,0.00013529038
