,loss,bound_loss,residual_loss,u_loss,v_loss,p_loss
3923,0.00248406,0.0004871756,0.0019968844,0.00027251994,4.1153566e-05,0.00017350208
3924,0.0019885139,0.00078732584,0.001201188,0.0003524424,2.5243604e-05,0.00040963985
3925,0.0013233512,0.00043827706,0.000885074,0.00015314898,2.8625771e-05,0.00025650227
3926,0.0018813743,0.0006717777,0.0012095965,0.0004005551,2.3945937e-05,0.0002472767
3927,0.0015844873,0.00057501177,0.0010094754,0.00024675133,2.178671e-05,0.00030647372
3928,0.0018970916,0.00044896436,0.0014481272,0.00016862045,2.6984295e-05,0.0002533596
3929,0.0022462406,0.0007590937,0.0014871471,0.00032020017,2.7618147e-05,0.0004112754
3930,0.00158762,0.00070914725,0.0008784727,0.0004304261,1.8605331e-05,0.0002601158
3931,0.0018035633,0.0010019827,0.0008015806,0.0003788524,1.7046652e-05,0.0006060838
3932,0.0012144017,0.0005475565,0.0006668453,0.0002974018,1.731691e-05,0.00023283779
3933,0.00082920736,0.00035653234,0.00047267502,0.00025443925,1.3367688e-05,8.8725414e-05
3934,0.0005408243,0.0001651564,0.00037566797,7.5367876e-05,1.26577015e-05,7.713082e-05
3935,0.00075818377,0.00017842134,0.0005797625,0.00012202504,1.40219545e-05,4.237434e-05
3936,0.00083352235,0.000270459,0.0005630633,0.00020549938,1.2384766e-05,5.257484e-05
3937,0.0008496315,0.00036254796,0.00048708348,0.00022181546,1.3584632e-05,0.00012714785
3938,0.00077726156,0.00037701946,0.0004002421,0.00027583406,1.1761708e-05,8.9423695e-05
3939,0.00060789625,0.0002541508,0.00035374548,0.00016325503,1.1505745e-05,7.9390054e-05
3940,0.00038817845,0.0001333078,0.00025487068,7.970745e-05,9.828579e-06,4.377176e-05
3941,0.0002900854,8.3699706e-05,0.0002063857,4.282997e-05,8.727474e-06,3.2142263e-05
3942,0.00030624805,7.8250196e-05,0.00022799787,3.9110066e-05,8.424113e-06,3.0716015e-05
3943,0.00029599463,7.854357e-05,0.00021745106,4.4569908e-05,8.345373e-06,2.5628286e-05
3944,0.00025918876,7.900414e-05,0.00018018462,4.6199362e-05,8.129697e-06,2.4675082e-05
3945,0.00022977739,8.171445e-05,0.00014806294,4.6573397e-05,7.7864825e-06,2.735456e-05
3946,0.00022705781,8.8856716e-05,0.00013820108,5.293596e-05,7.708985e-06,2.8211769e-05
3947,0.00025960774,9.767104e-05,0.0001619367,5.997484e-05,7.741875e-06,2.995434e-05
3948,0.0003148603,0.00011371241,0.00020114791,7.365407e-05,8.278801e-06,3.177955e-05
3949,0.0003590661,0.00012578776,0.00023327833,8.429958e-05,8.522701e-06,3.296547e-05
3950,0.0003963791,0.00014371023,0.0002526688,9.2304974e-05,9.127516e-06,4.2277738e-05
3951,0.00039634248,0.00014824828,0.0002480942,9.687662e-05,9.079262e-06,4.2292395e-05
3952,0.00037685916,0.00014673822,0.00023012096,8.981293e-05,8.986202e-06,4.7939102e-05
3953,0.00033573984,0.0001377694,0.00019797045,8.0066915e-05,8.642105e-06,4.9060374e-05
3954,0.00028577214,0.00012017728,0.00016559486,6.702657e-05,8.129765e-06,4.5020948e-05
3955,0.00025734075,0.000112389025,0.00014495171,5.637837e-05,7.897349e-06,4.811331e-05
3956,0.00022588829,9.4029514e-05,0.00013185877,4.6947313e-05,7.6071105e-06,3.9475104e-05
3957,0.00021025976,8.6202745e-05,0.00012405703,3.9792307e-05,7.4251525e-06,3.8985287e-05
3958,0.00019662757,7.5818876e-05,0.0001208087,3.45365e-05,7.3143065e-06,3.396807e-05
3959,0.00018440669,6.756624e-05,0.00011684045,3.092395e-05,7.155785e-06,2.9486499e-05
3960,0.00018321924,6.780118e-05,0.00011541805,2.9614186e-05,7.132609e-06,3.105439e-05
3961,0.00017650651,6.234681e-05,0.0001141597,2.959613e-05,7.050854e-06,2.5699823e-05
3962,0.0001775058,6.525762e-05,0.00011224818,2.9157245e-05,7.020864e-06,2.9079518e-05
3963,0.00017821681,6.462911e-05,0.00011358769,3.172835e-05,7.0419824e-06,2.5858772e-05
3964,0.00017783402,6.468093e-05,0.000113153095,3.184004e-05,6.9838193e-06,2.585706e-05
3965,0.00018609711,6.9065776e-05,0.00011703133,3.3699987e-05,7.110089e-06,2.8255705e-05
3966,0.00018817773,6.864431e-05,0.00011953341,3.811607e-05,7.0637934e-06,2.3464443e-05
3967,0.00019588876,7.23505e-05,0.00012353824,3.617078e-05,7.1730306e-06,2.9006691e-05
3968,0.00020381596,7.418699e-05,0.00012962897,4.2970227e-05,7.251052e-06,2.3965715e-05
3969,0.00020636462,7.604646e-05,0.00013031816,4.194144e-05,7.2097273e-06,2.6895292e-05
3970,0.00021657608,7.769919e-05,0.00013887689,4.1643296e-05,7.4229147e-06,2.863297e-05
3971,0.00022115526,7.8195124e-05,0.00014296013,4.695813e-05,7.416492e-06,2.3820501e-05
3972,0.0002321334,7.794532e-05,0.00015418809,3.714929e-05,7.594836e-06,3.32012e-05
3973,0.00027702303,7.787328e-05,0.00019914976,3.9849532e-05,8.2694805e-06,2.9754268e-05
3974,0.00034333716,8.317811e-05,0.00026015908,3.8045622e-05,8.865561e-06,3.6266923e-05
3975,0.0005386343,0.00014771051,0.00039092376,5.5052642e-05,1.0822835e-05,8.183504e-05
3976,0.00080484606,0.00024229447,0.0005625516,0.00011149258,1.3037214e-05,0.00011776468
