,loss,bound_loss,init_loss
4826,0.00039482783,0.0001346534,0.00026017448
4827,0.0003910274,0.0001332652,0.00025776218
4828,0.00039864038,0.00013562846,0.0002630119
4829,0.00042609926,0.0001443477,0.00028175153
4830,0.000455695,0.0001532908,0.00030240417
4831,0.00040763625,0.00013803407,0.00026960223
4832,0.00040064333,0.00013630182,0.0002643415
4833,0.00040409048,0.000137568,0.0002665225
4834,0.00039278052,0.00013378814,0.00025899237
4835,0.00040001908,0.00013593263,0.0002640864
4836,0.00039396994,0.00013403465,0.00025993527
4837,0.00038956793,0.00013268627,0.00025688167
4838,0.00038974834,0.00013289913,0.00025684925
4839,0.00038931528,0.00013270958,0.0002566057
4840,0.00039122053,0.00013326728,0.00025795324
4841,0.00039989233,0.00013605386,0.0002638385
4842,0.0004248845,0.00014395818,0.00028092632
4843,0.00045004455,0.00015143026,0.0002986143
4844,0.00040556872,0.00013728694,0.0002682818
4845,0.00039797756,0.00013545639,0.00026252118
4846,0.00040422528,0.00013749569,0.0002667296
4847,0.00039111738,0.00013325708,0.00025786026
4848,0.00039931483,0.00013558868,0.0002637262
4849,0.00039579617,0.00013456166,0.0002612345
4850,0.00038934554,0.00013256066,0.00025678487
4851,0.000388884,0.00013249725,0.0002563867
4852,0.00038853835,0.00013241384,0.00025612448
4853,0.00038918422,0.00013262473,0.00025655946
4854,0.00039500894,0.00013455139,0.0002604576
4855,0.00041706747,0.00014170965,0.00027535783
4856,0.00046005266,0.00015489904,0.00030515363
4857,0.00042663407,0.00014335757,0.00028327646
4858,0.00039826272,0.00013562449,0.0002626382
4859,0.00040733142,0.00013871548,0.000268616
4860,0.00039217705,0.00013355711,0.00025861996
4861,0.00039816406,0.00013526097,0.00026290308
4862,0.0003891283,0.0001323854,0.0002567429
4863,0.0003891494,0.00013257936,0.00025657006
4864,0.00038740216,0.000132102,0.00025530017
4865,0.00038843686,0.000132342,0.00025609488
4866,0.00039388103,0.0001340504,0.00025983065
4867,0.00039812803,0.00013528239,0.00026284566
4868,0.00040094173,0.00013571675,0.00026522498
4869,0.00040529986,0.00013618896,0.00026911087
4870,0.000399197,0.00013451981,0.00026467713
4871,0.00038806823,0.00013215073,0.00025591755
4872,0.00039084183,0.00013281193,0.0002580299
4873,0.0003886374,0.00013229092,0.00025634645
4874,0.00039006886,0.00013269349,0.0002573754
4875,0.00040226546,0.0001367644,0.00026550106
4876,0.00046682174,0.00015779604,0.0003090257
4877,0.00049275305,0.00016496745,0.00032778562
4878,0.00040514334,0.00013758971,0.00026755355
4879,0.00041065333,0.00013991537,0.000270738
4880,0.00040120457,0.00013607339,0.0002651312
4881,0.0003886396,0.00013210315,0.0002565364
4882,0.00039005606,0.00013299735,0.00025705874
4883,0.00038665882,0.00013162779,0.00025503102
4884,0.00038701715,0.00013166302,0.00025535413
