,loss,residual_loss,bound_loss,init_loss
0,1.1694431,0.011465131,0.61376214,0.5442159
1,0.83186835,0.0022601353,0.5206262,0.40211797
2,0.6493571,0.0016587062,0.4570482,0.31780615
3,0.5100848,0.0023008643,0.4072855,0.24978642
4,0.4595973,0.0022898025,0.37218216,0.22553909
5,0.46249977,0.0023226512,0.3488971,0.22770512
6,0.4548344,0.0019024623,0.33165216,0.22474925
7,0.4537037,0.0015965037,0.31865793,0.22440903
8,0.45301795,0.001452617,0.3085199,0.22414978
9,0.45221275,0.0013856789,0.30034986,0.22400746
10,0.45156223,0.0013020403,0.29361674,0.22397444
11,0.45075184,0.001202037,0.28796422,0.2237632
12,0.44983035,0.0011233434,0.2831343,0.22353144
13,0.44867975,0.0010711113,0.27893317,0.22329009
14,0.44728762,0.0010288464,0.27522242,0.22298677
15,0.44563803,0.0009954284,0.27189773,0.22261468
16,0.44371,0.0009777336,0.26887614,0.22220126
17,0.44148317,0.0009727778,0.26609182,0.22175138
18,0.43894982,0.00097163406,0.26349255,0.22127335
19,0.43610674,0.0009644364,0.26103565,0.22078748
20,0.4329551,0.00094112416,0.25868618,0.22031686
21,0.42950478,0.00089456746,0.25641516,0.21988647
22,0.425776,0.00082596985,0.25419828,0.21952286
23,0.42180085,0.0007509549,0.25201476,0.21925631
24,0.41762644,0.00070048886,0.24984626,0.21912365
25,0.4133206,0.0007122973,0.24767664,0.21917251
26,0.40898308,0.00081565965,0.24549241,0.21946554
27,0.4047669,0.0010179774,0.24328466,0.22007385
28,0.4008936,0.001300974,0.24105217,0.22105083
29,0.3976226,0.001626342,0.23880394,0.22239046
30,0.3951513,0.0019461028,0.23655915,0.22399032
31,0.39350516,0.0022173508,0.23434265,0.22565623
32,0.39252266,0.0024178463,0.23217896,0.2271646
33,0.3919564,0.0025499729,0.2300871,0.22835097
34,0.3915933,0.0026296722,0.2280789,0.22916308
35,0.39130723,0.0026734816,0.22615959,0.22964907
36,0.39104384,0.002693783,0.2243294,0.22990584
37,0.39078686,0.0026997605,0.2225854,0.23002961
38,0.3905333,0.0026985044,0.2209228,0.23009138
39,0.39028293,0.0026949358,0.21933608,0.23013404
40,0.3900353,0.002691694,0.21781972,0.23017903
41,0.38978982,0.0026896778,0.21636845,0.23023447
42,0.38954562,0.0026888552,0.21497744,0.23030123
43,0.3893017,0.0026888915,0.2136424,0.23037724
44,0.38905698,0.0026894303,0.21235941,0.23045962
45,0.38881016,0.0026901907,0.21112494,0.23054616
46,0.38855973,0.0026909946,0.20993575,0.23063552
47,0.38830394,0.0026917937,0.20878884,0.23072703
48,0.38804072,0.0026926962,0.20768146,0.23082058
49,0.38776785,0.002694027,0.20661098,0.23091643
50,0.3874831,0.0026964194,0.20557493,0.23101497
51,0.38718444,0.0027009486,0.20457092,0.2311167
52,0.38687047,0.0027092877,0.20359673,0.2312223
53,0.38654107,0.002723833,0.20265022,0.23133235
54,0.38619757,0.0027476992,0.20172936,0.23144749
55,0.38584334,0.002784476,0.20083226,0.23156814
56,0.38548326,0.0028376968,0.19995716,0.23169453
57,0.38512367,0.00291001,0.19910252,0.23182675
58,0.38477087,0.0030022603,0.19826695,0.23196459
59,0.38443014,0.003112791,0.19744936,0.23210791
60,0.3841048,0.0032372787,0.1966487,0.23225684
61,0.38379562,0.003369343,0.19586428,0.23241179
62,0.38350108,0.0035017435,0.1950954,0.23257324
63,0.3832181,0.0036277943,0.19434157,0.23274188
64,0.3829429,0.0037424986,0.19360222,0.23291814
65,0.3826717,0.0038430928,0.19287685,0.2331022
66,0.38240156,0.0039289473,0.19216493,0.23329413
67,0.38212997,0.00400106,0.19146599,0.23349376
68,0.3818552,0.0040614,0.1907794,0.2337009
69,0.38157588,0.004112316,0.19010468,0.23391528
70,0.38129106,0.0041561243,0.18944122,0.23413679
71,0.38099986,0.0041948566,0.18878843,0.23436527
72,0.3807015,0.0042301724,0.18814571,0.23460063
73,0.38039517,0.004263334,0.18751253,0.23484309
74,0.38008013,0.0042952695,0.18688829,0.23509261
75,0.37975553,0.0043266164,0.18627237,0.23534949
76,0.37942034,0.004357797,0.18566427,0.2356139
77,0.37907383,0.0043890625,0.18506345,0.23588607
78,0.37871486,0.004420532,0.18446931,0.23616627
79,0.37834257,0.00445223,0.18388142,0.23645464
80,0.3779559,0.004484099,0.18329915,0.23675135
81,0.37755394,0.00451601,0.18272212,0.23705637
82,0.37713563,0.0045477645,0.1821498,0.23736958
83,0.3767003,0.0045790933,0.18158169,0.23769076
84,0.37624735,0.0046096565,0.18101741,0.23801938
85,0.37577638,0.0046390425,0.18045655,0.23835456
86,0.37528744,0.0046667703,0.17989872,0.2386953
87,0.37478107,0.004692287,0.17934363,0.2390401
88,0.37425834,0.0047150017,0.17879096,0.23938712
89,0.37372103,0.0047343066,0.17824052,0.23973414
90,0.37317175,0.0047496194,0.17769222,0.24007852
91,0.37261385,0.004760432,0.17714594,0.24041736
92,0.3720515,0.0047663786,0.17660178,0.24074769
93,0.37148976,0.004767283,0.1760598,0.24106637
94,0.370934,0.0047632055,0.17552021,0.24137075
95,0.37039,0.004754463,0.17498328,0.2416584
96,0.36986384,0.0047416156,0.17444938,0.24192758
97,0.3693611,0.0047254274,0.17391884,0.24217728
98,0.368887,0.004706816,0.17339209,0.24240717
99,0.36844596,0.004686767,0.17286961,0.2426176
100,0.3680415,0.0046662632,0.17235175,0.2428093
101,0.36767575,0.004646233,0.17183895,0.24298322
102,0.3673498,0.0046274806,0.17133157,0.24314022
103,0.3670632,0.0046106623,0.17083001,0.24328105
104,0.36681423,0.004596255,0.1703346,0.24340606
105,0.36660033,0.0045845434,0.16984558,0.24351545
106,0.36641777,0.0045756204,0.16936323,0.24360916
107,0.36626253,0.0045693954,0.16888769,0.24368735
108,0.3661304,0.0045656287,0.16841912,0.24375013
109,0.36601713,0.0045639626,0.1679576,0.24379797
110,0.36591893,0.0045639756,0.16750325,0.2438318
111,0.36583242,0.0045652213,0.16705602,0.24385269
112,0.36575484,0.004567283,0.16661592,0.24386215
113,0.36568382,0.0045697927,0.16618289,0.24386163
114,0.3656177,0.00457246,0.16575691,0.24385278
115,0.36555514,0.0045750765,0.16533785,0.24383715
116,0.36549512,0.0045775077,0.16492556,0.24381611
117,0.36543694,0.0045796866,0.16451998,0.24379095
118,0.3653801,0.004581592,0.16412096,0.2437627
119,0.36532423,0.004583235,0.16372834,0.24373221
120,0.36526906,0.004584649,0.16334203,0.2437003
121,0.36521447,0.0045858673,0.16296187,0.2436674
122,0.3651603,0.0045869276,0.16258772,0.24363396
123,0.3651064,0.0045878617,0.16221943,0.24360037
124,0.3650528,0.004588692,0.16185686,0.24356684
125,0.36499935,0.0045894394,0.16149987,0.24353354
126,0.3649461,0.004590108,0.16114835,0.24350056
127,0.36489296,0.004590709,0.16080216,0.24346802
128,0.36483994,0.0045912387,0.16046116,0.24343598
